user_name,country,review_title,review_description,designation,points,price,province,region_1,region_2,winery,variety
@paulgwine ,US,Elizabeth Chambers 2014 Lone Madrone Vineyard Pinot Noir (Dundee Hills),"Just one barrel was produced from this nine-acre site in the heart of the AVA. This is picture perfect, refined and textural, with flavors that roll from rose petals to strawberries to Bing cherries. A well-framed touch of oak (noted as neutral, yet detectable) contributes to an elongated finish that begs for the next glass. Still young and compact, this should drink its best from 2018 through 2028.",Lone Madrone Vineyard,93,48.0,Oregon,Dundee Hills,Willamette Valley,Elizabeth Chambers,Pinot Noir
@suskostrzewa,US,McGregor 2007 Dry Gewürztraminer (Finger Lakes),"Fresh and delicate with floral and citrus overtones, this wine has an elegant character. Its dry, spicy flavors are subtle and refreshing, giving the wine food pairing flexibility. Ideally, though, think of spicy cuisine like Indian, Thai or Indonesian.",Dry,85,20.0,New York,Finger Lakes,Finger Lakes,McGregor,Riesling
@paulgwine ,US,Venus 1998 Cervina Zinfandel (Sonoma County),"This is the first wine from this new winery. Clean, light berry fruit is the whole show, and it's a forward, fruity Zin with friendly, simple flavors.",Cervina,85,22.0,California,Sonoma County,Sonoma,Venus,Sauvignon Blanc
@wawinereport,US,Reynvaan Family Vineyards 2013 In the Hills Estate Syrah Foothills in the Sun Vineyard Syrah (Walla Walla Valley (WA)),"The aromas are generous, with notes of potpourri, dried herbs and black pepper. The palate is full of citrus and savory flavors that show depth and intensity along with restraint. Savory notes persist on the finish.",In the Hills Estate Syrah Foothills in the Sun Vineyard,92,85.0,Washington,Walla Walla Valley (WA),Columbia Valley,Reynvaan Family Vineyards,Bordeaux-style Red Blend
@vboone,US,The Withers Winery 2013 English Hill Pinot Noir (Sonoma Coast),"Made by David Low of Anthill Farms in extremely small quantities, this is a new brand devoted to light-bodied wines from fine, cool-climate sites. Tight in dried cranberry and cherry, this is indeed a light and subtle undertaking, dusty and perfumed in rosewater fragrance.",English Hill,88,46.0,California,Sonoma Coast,Sonoma,The Withers Winery,Pinot Noir
@paulgwine ,US,Amity 2006 Wedding Dance Riesling (Willamette Valley),"Off-dry and fruity, this lively Riesling is notable for its strong honeysuckle scent and the follow-up flavors of lemon and honey. Its best flavors come on early; after a while it starts to recall a honey/lemon cough drop.",Wedding Dance,86,20.0,Oregon,Willamette Valley,Willamette Valley,Amity,Chardonnay
@gordone_cellars,US,Drytown 2013 Estate Pinot Noir (Sierra Foothills),"A smooth, earthy wine, this smells a bit like tobacco and cedar, tastes mellow and meaty, and has enough tannin and acidity for a firm texture.",Estate,83,19.0,California,Sierra Foothills,Sierra Foothills,Drytown,Zinfandel
@vboone,US,Ledson 2013 Century Vine Reserve Zinfandel (Russian River Valley),"Blended with 10% Alicante Bouschet and aged for 20 months in French oak, this wine shows bright baked strawberry fruit that becomes brooding in the glass, layered with black licorice and peppered leather. Densely built, it finishes seductively smooth.",Century Vine Reserve,88,68.0,California,Russian River Valley,Sonoma,Ledson,Pinot Noir
@vboone,US,Trombetta 2015 Four Brothers Vineyard Chardonnay (Sonoma Mountain),"Dark notions of hazelnut meet bright, integrated swathes of apple, pear and wild vanilla in this lovely vineyard-designate. Lush on the palate despite its lighter-bodied soul, it's dusted in grapefruit zest and anise, making it complex and delightful.",Four Brothers Vineyard,91,50.0,California,Sonoma Mountain,Sonoma,Trombetta,Syrah
@vboone,US,Casa Nuestra 2013 Tinto Red (St. Helena),"A field mix of seven varieties, this is a sanguine, thick and rich wine, softly layered in licorice, fig and cranberry, with a big presence on the palate. Dusty and leathery, it begs emphatically to be paired with pizza.",Tinto,88,45.0,California,St. Helena,Napa,Casa Nuestra,Pinot Noir
@mattkettmann,US,Adelaida Cellars 2013 Anna's Vineyard Reserve Syrah (Adelaida District),"A tad light on the nose but offering white pepper, black pepper, fresh-pressed boysenberry and lavender. The mouthfeel is soft with olallieberry, plum skins, fresh purple flowers and touches of cola and coffee bean. The winery just opened a new tasting room west of Paso.",Anna's Vineyard Reserve,88,60.0,California,Adelaida District,Central Coast,Adelaida Cellars,Pinot Noir
@wawinereport,US,Burnt Bridge 2012 Les Collines Vineyard Cabernet Sauvignon (Walla Walla Valley (WA)),"This wine offers notes of Hershey's chocolate along with high-toned herbs and dried cherries. The cranberry and chocolate flavors are tart, puckering and full bodied with a firm squeeze of dry tannins and a cranberry-filled finish.",Les Collines Vineyard,88,34.0,Washington,Walla Walla Valley (WA),Columbia Valley,Burnt Bridge,Cabernet Sauvignon
@paulgwine ,US,Sleight of Hand 2010 The Funkadelic Syrah (Walla Walla Valley (WA)),"Sourced from a small vineyard in the The Rocks of Walla Walla, this shows classic, terroir-driven umami flavors. It's as if the fruit were soaked in seaweed, then lifted on a platform of rock. It has lovely aromatics, with a rather delicate finish that's nuanced with cherry and tar.",The Funkadelic,91,60.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sleight of Hand,Bordeaux-style Red Blend
@mattkettmann,US,Lexington 2013 Gist Ranch Estate Cabernet Franc (Santa Cruz Mountains),"Suave and interesting on the nose, this bottling packs in a lot of magic. Pepper, blueberry, violet cake, dust, Sichuan peppercorn and chipped slate show on the nose. Finely grained tannins provide a chalky texture, while a rising acidity presents flavors of elderberry, underripe blueberry, tobacco and powerful florality in this great varietal expression.",Gist Ranch Estate,93,45.0,California,Santa Cruz Mountains,Central Coast,Lexington,Syrah
@gordone_cellars,US,Oak Ridge 2015 Old Soul Chardonnay (Lodi),"This medium-bodied Chardonnay has big aromas and flavors. It smells like toasted oak and pineapple, and tastes buttery and appley, with extra baking spice flavors and a smooth texture.",Old Soul,86,14.0,California,Lodi,Central Valley,Oak Ridge,Chardonnay
@paulgwine ,US,Page Cellars 2008 Libra Red (Columbia Valley (WA)),"Light strawberry fruit is quickly overtaken with bitter, stemmy flavors and thick, heavy tannins.",Libra,83,25.0,Washington,Columbia Valley (WA),Columbia Valley,Page Cellars,Chardonnay
@wawinereport,US,Force Majeure 2012 Estate Syrah (Red Mountain),"From this winery's young estate vineyard, this displays aromas of crushed rock, plum, raspberries and herbs along with coffee accents. It's rich and concentrated with layers of red and black fruit flavors. A firm squeeze of grainy tannins could use additional time to unwind. It will be best from 2020 to 2025.",Estate,92,65.0,Washington,Red Mountain,Columbia Valley,Force Majeure,Bordeaux-style Red Blend
@wawinereport,US,Sixto 2012 Uncovered Chardonnay (Washington),"A blend of fruit sources used for the winery's three single-vineyard wines, this bottling saw no new oak and is light golden in color with reserved notes of mineral, almond, pineapple and lees. Full bodied, rich and layered with a creamy feel, it's appealing now but should have a long life ahead.",Uncovered,92,35.0,Washington,Washington,Washington Other,Sixto,Syrah
@vboone,US,Kobler 2014 Kobler Family Vineyards Syrah (Russian River Valley),"A small-production offering from the grower-producer, this is a restrained take on the variety, lightly bodied and ripened, with juicy acidity at its core. Cherry, earth and a tension of dried herb complement each other on the palate, before a lengthy finish of white pepper draped in violets closes things out.",Kobler Family Vineyards,92,46.0,California,Russian River Valley,Sonoma,Kobler,Chardonnay
@wawinereport,US,Seven Hills 2013 Late Harvest Riesling (Columbia Valley (WA)),"Aromas are quite delicate for the variety and style, with fresh flowers, peach and whiffs of lychee. The palate is similarly restrained, showing elegance with the lightly sweet stone fruit flavors that are accented by bright acidity. It's all about nuance.",Late Harvest,88,28.0,Washington,Columbia Valley (WA),Columbia Valley,Seven Hills,Cabernet Sauvignon
@vboone,US,EnRoute 2015 Brumaire Chardonnay (Russian River Valley),"This rich and voluptuous wine wins one over with its baked pear and vanilla sumptuousness, etched with an apple blossom aroma. Robust and velvety on the palate, it's balanced by fresh citrus and wet stone nuances. The lifted acidity provokes both succulence and complexity.",Brumaire,95,40.0,California,Russian River Valley,Sonoma,EnRoute,Zinfandel
@gordone_cellars,US,Breathless NV Brut Rosé Sparkling (North Coast),"This classy, dry wine looks coppery in color, smells like cinnamon and cherries, and tastes crisp and appetizing. It has great balance, good flavors and a lingering finish.",Brut Rosé,90,32.0,California,North Coast,North Coast,Breathless,Chardonnay
@vboone,US,Peirano 2010 Heritage Collection Cabernet Sauvignon (Lodi),"This Lodi Cabernet is priced to sell, but it has a sweltering swath of green pepper.",Heritage Collection,81,12.0,California,Lodi,Central Valley,Peirano,Sauvignon Blanc
@mattkettmann,US,Baileyana 2014 Firepeak Chardonnay (Edna Valley),"Burgundy-raised vintner Christian Roguenant gets to show his stuff in this line of Firepeak wines. Wet cement, honeysuckle, crisp Asian pear and the slightest hints of tropicality show on the nose, while the palate offers yellow grapefruit, lemon skins, squeezed lime and lime-blossom flavors, wrapped around nervy tension.",Firepeak,93,28.0,California,Edna Valley,Central Coast,Baileyana,Pinot Noir
@paulgwine ,US,Lemelson 2007 Tikka's Run Pinot Gris (Willamette Valley),"The winery calls the 2007 Tikka's “less exuberant” than previous vintages; that is not necessarily a bad thing. The fruit is crisp and powerfully focused; layered with flavors of melon, green apple, Asian pear and fresh peas. Whole cluster pressed and fermented in a combination of tank and neutral barrels, this textural wine finishes with crisp, mineral accents.",Tikka's Run,88,19.0,Oregon,Willamette Valley,Willamette Valley,Lemelson,Chardonnay
@mattkettmann,US,Daou 2015 Reserve Chardonnay (Paso Robles Willow Creek District),"There is an oaky toastiness to the nose of this bottling, which shows light browned butter, honeysuckle and struck match aromas. Its barrel ageing shows prominently on the palate, brightened by lemon peel-like acidity and a finish that combines butter with tang. Toasted croissant notes fill out the midpalate.",Reserve,92,46.0,California,Paso Robles Willow Creek District,Central Coast,Daou,Syrah
@paulgwine ,US,Colene Clemens 2014 Victoria Estate Pinot Noir (Chehalem Mountains),"This wine starts off with a broad blend of berries and cherries, and well-integrated, smooth tannins. But in the finish and aftertaste, a chemical bitterness emerges and persists.",Victoria Estate,87,65.0,Oregon,Chehalem Mountains,Willamette Valley,Colene Clemens,Pinot Noir
@paulgwine ,US,Panther Creek 2008 Momtazi Vineyard Pinot Noir (McMinnville),"Dusty and toasty, with plenty of spice and just a hint of composty barnyard, this biodynamically farmed fruit brings in subtle notes of dried leaf and herb. Cranberry fruit flavors roll into fine-grained tannins and a medium-long finish.",Momtazi Vineyard,90,40.0,Oregon,McMinnville,Willamette Valley,Panther Creek,Pinot Noir
@vboone,US,Joseph Phelps 2013 Freestone Vineyards Estate Grown Pinot Noir (Sonoma Coast),"Stemmy earth and dark, savory pine give in to sautéed mushroom and cinnamon in this lean, soft and delicious estate-grown wine. A tension of acidity buoys a backdrop of wild strawberry and cranberry on the palate, ending with just the right amount of weight and length, succulent to the end.",Freestone Vineyards Estate Grown,93,55.0,California,Sonoma Coast,Sonoma,Joseph Phelps,Pinot Noir
@mattkettmann,US,Loring Wine Company 2015 Rosella's Vineyard Chardonnay (Santa Lucia Highlands),"Caramel, peach custard, caramelized apple, baked Asian pear and cinnamon show on the lavish nose of this bottling. Orange Creamsicle notes mark the palate, where rounded, baked Gala apples meet with a touch of walnut oil. Somehow just enough acidity and depth is integrated into this rich style.",Rosella's Vineyard,92,44.0,California,Santa Lucia Highlands,Central Coast,Loring Wine Company,Rhône-style Red Blend
@vboone,US,VML 2010 Blanc de Noir Sparkling (Russian River Valley),"A Méthode Champenoise blend of 74% Pinot Noir and 26% Chardonnay, this is another in a line of small-production sparkling wines being made by still producers. A yeasty, almond-infused sparkler, it's restrained and medium in acidity. Peach and apricot come to the fore, fleshing out the midpalate before a subtle, orange-y finish.",Blanc de Noir,88,50.0,California,Russian River Valley,Sonoma,VML,Bordeaux-style Red Blend
@paulgwine ,US,David Hill 2010 Estate BlackJack Pinot Noir (Willamette Valley),"The 2010 BlackJack is loaded with tart cranberry and pomegranate fruit flavors. There is a streak of iron and darker notes that come through in earthy, slighted roasted tannins. The complexity is intriguing and adds depth to a rather light vintage.",Estate BlackJack,90,55.0,Oregon,Willamette Valley,Willamette Valley,David Hill,Pinot Noir
@paulgwine ,US,J. Christopher 2014 Dundee Hills Cuvée Pinot Noir (Dundee Hills),"Ripe red fruits mingle gracefully, along with suggestions of toasted coconut, from aging in one-quarter new barrels. There is a metallic streak running through the finish as well, which might suggest that you give it some extra aeration before drinking.",Dundee Hills Cuvée,89,39.0,Oregon,Dundee Hills,Willamette Valley,J. Christopher,Pinot Noir
